"date"	"landscape"	"meta"	"type"	"sample"	"x.value"	"y.value"	"habitat"	"habitat.bi"	"age"	"volume"	"euplotes"	"paramecium"	"blepharisma"	"colpidium"	"rotifer"	"vorticella"	"chilomonas"	"counter"	"eu_density"	"para_density"	"bleph_density"	"colp_density"	"rot_density"	"vort_density"	"chilo_density"
"589"	"5/5/15"	4	17	"A"	26	5	5	"D"	1	8	1	0	8	18	0	0	10	0	"sec"	0	8	18	0	0	10	0
"590"	"5/4/15"	4	17	"A"	27	5	4	"C"	0	1	3	0	0	0	0	0	3	0	"sec"	0	0	0	0	0	1	0
"591"	"5/4/15"	4	17	"A"	28	5	3	"C"	0	2	1	0	0	0	0	0	20	0	"sec"	0	0	0	0	0	20	0
"592"	"5/5/15"	4	17	"A"	29	5	2	"D"	1	3	1	0	14	0	208	0	22	10000	"sec"	0	14	0	208	0	22	10000
"593"	"5/5/15"	4	17	"A"	30	5	1	"D"	1	7	1	0	42	0	574	0	16	10	"sec"	0	42	0	574	0	16	10
"594"	"5/4/15"	4	17	"A"	31	6	6	"C"	0	9	1	0	84	0	0	0	26	0	"sec"	0	84	0	0	0	26	0
"595"	"5/4/15"	4	17	"A"	32	6	5	"C"	0	7	1	0	240	0	0	0	18	0	"sec"	0	240	0	0	0	18	0
"596"	"5/4/15"	4	17	"A"	33	6	4	"C"	0	9	1	0	4	0	0	0	48	0	"sec"	0	4	0	0	0	48	0
"597"	"5/4/15"	4	17	"A"	34	6	3	"C"	0	4	1	0	20	0	0	0	74	0	"sec"	0	20	0	0	0	74	0
"598"	"5/4/15"	4	17	"A"	35	6	2	"C"	0	5	1	0	425	158	0	16	48	0	"sec"	0	425	158	0	16	48	0
"599"	"5/5/15"	4	17	"A"	36	6	1	"D"	1	1	1	0	0	7	0	0	32	0	"sec"	0	0	7	0	0	32	0
"600"	"5/4/15"	4	18	"C"	1	1	6	"C"	0	6	1	0	472	0	0	0	16	0	"ejr"	0	472	0	0	0	16	0
"601"	"5/4/15"	4	18	"C"	2	1	5	"C"	0	3	1	0	128	0	0	0	186	0	"ejr"	0	128	0	0	0	186	0
"602"	"5/4/15"	4	18	"C"	3	1	4	"C"	0	1	3	0	1	0	0	1	2	0	"ejr"	0	0.333333333333333	0	0	0.333333333333333	0.666666666666667	0
"603"	"5/4/15"	4	18	"C"	4	1	3	"C"	0	10	1	0	0	0	0	13	76	0	"ejr"	0	0	0	0	13	76	0
"604"	"5/4/15"	4	18	"C"	5	1	2	"D"	1	6	1	0	9	4	28	0	30	10	"ejr"	0	9	4	28	0	30	10
"605"	"5/4/15"	4	18	"C"	6	1	1	"D"	1	1	1	0	0	0	16	0	7	0	"ejr"	0	0	0	16	0	7	0
"606"	"5/4/15"	4	18	"C"	7	2	6	"D"	1	10	1	6	0	166	0	132	8	0	"ejr"	6	0	166	0	132	8	0
"607"	"5/4/15"	4	18	"C"	8	2	5	"C"	0	10	1	0	0	0	0	28	68	0	"ejr"	0	0	0	0	28	68	0
"608"	"5/4/15"	4	18	"C"	9	2	4	"C"	0	9	1	0	0	0	0	1	166	0	"ejr"	0	0	0	0	1	166	0
"609"	"5/4/15"	4	18	"C"	10	2	3	"C"	0	1	1.5	0	0	0	0	0	10	0	"ejr"	0	0	0	0	0	6.66666666666667	0
"610"	"5/4/15"	4	18	"C"	11	2	2	"D"	1	10	1	0	0	134	0	78	4	0	"ejr"	0	0	134	0	78	4	0
"611"	"5/5/15"	4	18	"C"	12	2	1	"D"	1	7	1	0	20	39	1750	0	3	0	"ejr"	0	20	39	1750	0	3	0
"612"	"5/4/15"	4	18	"C"	13	3	6	"C"	0	2	1	0	68	0	0	0	130	0	"ejr"	0	68	0	0	0	130	0
"613"	"5/4/15"	4	18	"C"	14	3	5	"C"	0	6	1	0	294	0	0	3	62	0	"ejr"	0	294	0	0	3	62	0
"614"	"5/4/15"	4	18	"C"	15	3	4	"C"	0	5	1	0	278	0	0	0	60	0	"ejr"	0	278	0	0	0	60	0
"615"	"5/4/15"	4	18	"C"	17	3	2	"C"	0	1	1	0	0	0	0	0	10	0	"ejr"	0	0	0	0	0	10	0
"616"	"5/4/15"	4	18	"C"	18	3	1	"C"	0	3	1	0	0	0	0	0	70	0	"ejr"	0	0	0	0	0	70	0
"617"	"5/4/15"	4	18	"C"	19	4	6	"C"	0	3	1	0	0	0	0	0	218	0	"ejr"	0	0	0	0	0	218	0
"618"	"5/4/15"	4	18	"C"	20	4	5	"C"	0	10	1	0	0	0	0	22	272	0	"ejr"	0	0	0	0	22	272	0
"619"	"5/4/15"	4	18	"C"	21	4	4	"C"	0	2	1	0	8	0	0	7	106	0	"ejr"	0	8	0	0	7	106	0
"620"	"5/4/15"	4	18	"C"	22	4	3	"C"	0	10	1	0	0	80	0	108	6	0	"ejr"	0	0	80	0	108	6	0
"621"	"5/5/15"	4	18	"C"	23	4	2	"D"	1	3	1	68	314	7	466	5	30	100	"sec"	68	314	7	466	5	30	100
"622"	"5/5/15"	4	18	"C"	24	4	1	"D"	1	2	1	1	2	10	760	0	88	10	"sec"	1	2	10	760	0	88	10
"623"	"5/4/15"	4	18	"C"	25	5	6	"C"	0	4	1	0	0	0	0	1	52	0	"ejr"	0	0	0	0	1	52	0
"624"	"5/5/15"	4	18	"C"	26	5	5	"D"	1	8	1	0	1	38	0	28	6	0	"sec"	0	1	38	0	28	6	0
"625"	"5/4/15"	4	18	"C"	27	5	4	"C"	0	1	3	0	0	1	5	0	2	0	"ejr"	0	0	0.333333333333333	1.66666666666667	0	0.666666666666667	0
"626"	"5/4/15"	4	18	"C"	28	5	3	"C"	0	2	1	0	1	0	0	1	21	0	"ejr"	0	1	0	0	1	21	0
"627"	"5/5/15"	4	18	"C"	29	5	2	"D"	1	3	1	72	480	22	274	0	6	100	"sec"	72	480	22	274	0	6	100
"628"	"5/5/15"	4	18	"C"	30	5	1	"D"	1	7	1	0	0	104	0	0	14	0	"sec"	0	0	104	0	0	14	0
"629"	"5/4/15"	4	18	"C"	31	6	6	"C"	0	9	1	0	0	0	0	0	152	0	"ejr"	0	0	0	0	0	152	0
"630"	"5/4/15"	4	18	"C"	32	6	5	"C"	0	7	1	0	28	0	0	0	170	0	"ejr"	0	28	0	0	0	170	0
"631"	"5/4/15"	4	18	"C"	33	6	4	"C"	0	9	1	0	34	0	0	0	102	0	"ejr"	0	34	0	0	0	102	0
"632"	"5/4/15"	4	18	"C"	34	6	3	"C"	0	4	1	0	6	0	0	3	34	0	"ejr"	0	6	0	0	3	34	0
"633"	"5/4/15"	4	18	"C"	35	6	2	"C"	0	5	1	0	575	13	0	1	0	0	"ejr"	0	575	13	0	1	0	0
"634"	"5/5/15"	4	18	"C"	36	6	1	"D"	1	1	3	0	0	0	0	0	1	0	"sec"	0	0	0	0	0	0.333333333333333	0
"635"	"5/4/15"	4	19	"D"	1	1	6	"C"	0	6	1	0	0	0	0	0	182	0	"sec"	0	0	0	0	0	182	0
"636"	"5/4/15"	4	19	"D"	2	1	5	"C"	0	3	1	0	0	0	0	0	118	0	"ejr"	0	0	0	0	0	118	0
"637"	"5/4/15"	4	19	"D"	3	1	4	"C"	0	1	3	0	0	0	0	0	4	0	"sec"	0	0	0	0	0	1.33333333333333	0
"638"	"5/4/15"	4	19	"D"	4	1	3	"C"	0	10	1	0	3	0	0	30	120	0	"sec"	0	3	0	0	30	120	0
"639"	"5/5/15"	4	19	"D"	5	1	2	"D"	1	6	1	0	294	0	84	0	26	10	"sec"	0	294	0	84	0	26	10
"640"	"5/5/15"	4	19	"D"	6	1	1	"D"	1	1	1	0	208	0	216	0	18	0	"sec"	0	208	0	216	0	18	0
"641"	"5/5/15"	4	19	"D"	7	2	6	"D"	1	10	1	4	0	232	0	26	7	0	"sec"	4	0	232	0	26	7	0
"642"	"5/4/15"	4	19	"D"	8	2	5	"C"	0	10	1	0	72	1	0	60	5	0	"sec"	0	72	1	0	60	5	0
"643"	"5/4/15"	4	19	"D"	9	2	4	"C"	0	9	1	0	78	0	0	32	18	0	"sec"	0	78	0	0	32	18	0
"644"	"5/4/15"	4	19	"D"	10	2	3	"C"	0	1	1	0	28	0	0	0	16	0	"sec"	0	28	0	0	0	16	0
"645"	"5/5/15"	4	19	"D"	11	2	2	"D"	1	10	1	0	0	30	0	4	5	0	"sec"	0	0	30	0	4	5	0
"646"	"5/5/15"	4	19	"D"	12	2	1	"D"	1	7	1	0	1	100	0	3	18	0	"sec"	0	1	100	0	3	18	0
"647"	"5/4/15"	4	19	"D"	13	3	6	"C"	0	2	1	0	0	0	0	0	20	0	"sec"	0	0	0	0	0	20	0
"648"	"5/4/15"	4	19	"D"	14	3	5	"C"	0	6	1	0	0	0	0	0	138	0	"sec"	0	0	0	0	0	138	0
"649"	"5/4/15"	4	19	"D"	15	3	4	"C"	0	5	1	0	186	0	0	0	32	0	"sec"	0	186	0	0	0	32	0
"650"	"5/5/15"	4	19	"D"	16	3	3	"D"	1	4	1	0	562	26	58	40	52	1000	"sec"	0	562	26	58	40	52	1000
"651"	"5/4/15"	4	19	"D"	17	3	2	"C"	0	1	1	0	12	0	0	0	26	0	"sec"	0	12	0	0	0	26	0
"652"	"5/4/15"	4	19	"D"	18	3	1	"C"	0	3	1	0	0	0	0	2	64	0	"sec"	0	0	0	0	2	64	0
"653"	"5/4/15"	4	19	"D"	19	4	6	"C"	0	3	3	0	0	0	0	0	31	0	"sec"	0	0	0	0	0	10.3333333333333	0
"654"	"5/4/15"	4	19	"D"	20	4	5	"C"	0	10	1	0	0	0	0	26	72	0	"sec"	0	0	0	0	26	72	0
"655"	"5/4/15"	4	19	"D"	21	4	4	"C"	0	2	1	0	4	0	0	0	12	0	"sec"	0	4	0	0	0	12	0
"656"	"5/5/15"	4	19	"D"	23	4	2	"D"	1	3	1	156	32	82	635	0	40	100	"sec"	156	32	82	635	0	40	100
"657"	"5/5/15"	4	19	"D"	24	4	1	"D"	1	2	1	0	110	4	1270	0	32	10000	"sec"	0	110	4	1270	0	32	10000
"658"	"5/4/15"	4	19	"D"	25	5	6	"C"	0	4	1	0	0	48	0	0	52	0	"sec"	0	0	48	0	0	52	0
"659"	"5/5/15"	4	19	"D"	26	5	5	"D"	1	8	1	0	10	160	0	1	5	10	"sec"	0	10	160	0	1	5	10
"660"	"5/4/15"	4	19	"D"	27	5	4	"C"	0	1	3	0	0	5	1	0	29	0	"sec"	0	0	1.66666666666667	0.333333333333333	0	9.66666666666667	0
"661"	"5/4/15"	4	19	"D"	28	5	3	"C"	0	2	3	1	1	0	2	0	3	0	"sec"	0.333333333333333	0.333333333333333	0	0.666666666666667	0	1	0
"662"	"5/5/15"	4	19	"D"	29	5	2	"D"	1	3	1	44	128	2	710	8	2	100	"sec"	44	128	2	710	8	2	100
"663"	"5/5/15"	4	19	"D"	30	5	1	"D"	1	7	1	0	40	0	492	5	6	0	"sec"	0	40	0	492	5	6	0
"664"	"5/4/15"	4	19	"D"	31	6	6	"C"	0	9	1	0	0	0	0	0	118	0	"sec"	0	0	0	0	0	118	0
"665"	"5/4/15"	4	19	"D"	32	6	5	"C"	0	7	1	0	14	0	0	0	34	0	"sec"	0	14	0	0	0	34	0
"666"	"5/4/15"	4	19	"D"	33	6	4	"C"	0	9	1	0	0	0	0	0	120	0	"sec"	0	0	0	0	0	120	0
"667"	"5/4/15"	4	19	"D"	34	6	3	"C"	0	4	1	0	1	0	0	0	122	0	"sec"	0	1	0	0	0	122	0
"668"	"5/4/15"	4	19	"D"	35	6	2	"C"	0	5	1	0	550	76	0	10	38	0	"sec"	0	550	76	0	10	38	0
"669"	"5/5/15"	4	19	"D"	36	6	1	"D"	1	1	1	0	218	0	2	0	10	0	"sec"	0	218	0	2	0	10	0
"670"	"5/4/15"	4	20	"B"	1	1	6	"C"	0	6	1	0	12	0	0	0	98	0	"sec"	0	12	0	0	0	98	0
"671"	"5/4/15"	4	20	"B"	2	1	5	"C"	0	3	1	0	90	0	0	1	8	0	"sec"	0	90	0	0	1	8	0
"672"	"5/4/15"	4	20	"B"	3	1	4	"C"	0	1	3	0	0	0	0	0	3	0	"sec"	0	0	0	0	0	1	0
"673"	"5/4/15"	4	20	"B"	4	1	3	"C"	0	10	1	3	0	1	0	68	56	0	"sec"	3	0	1	0	68	56	0
"674"	"5/5/15"	4	20	"B"	5	1	2	"D"	1	6	1	42	150	0	0	18	24	10	"sec"	42	150	0	0	18	24	10
"675"	"5/5/15"	4	20	"B"	6	1	1	"D"	1	1	1	3	222	0	1	2	14	0	"sec"	3	222	0	1	2	14	0
"676"	"5/5/15"	4	20	"B"	7	2	6	"D"	1	10	1	2	0	136	0	14	1	0	"sec"	2	0	136	0	14	1	0
"677"	"5/4/15"	4	20	"B"	8	2	5	"C"	0	10	1	0	3	3	0	54	28	0	"sec"	0	3	3	0	54	28	0
"678"	"5/4/15"	4	20	"B"	9	2	4	"C"	0	9	1	0	0	0	0	0	76	0	"sec"	0	0	0	0	0	76	0
"679"	"5/4/15"	4	20	"B"	10	2	3	"C"	0	1	3	0	14	1	0	2	4	0	"sec"	0	4.66666666666667	0.333333333333333	0	0.666666666666667	1.33333333333333	0
"680"	"5/5/15"	4	20	"B"	11	2	2	"D"	1	10	1	0	0	260	0	6	10	0	"sec"	0	0	260	0	6	10	0
"681"	"5/5/15"	4	20	"B"	12	2	1	"D"	1	7	1	0	0	170	0	4	26	10	"sec"	0	0	170	0	4	26	10
"682"	"5/4/15"	4	20	"B"	13	3	6	"C"	0	2	1	0	112	0	0	0	18	0	"sec"	0	112	0	0	0	18	0
"683"	"5/4/15"	4	20	"B"	14	3	5	"C"	0	6	1	0	254	2	0	18	30	0	"sec"	0	254	2	0	18	30	0
"684"	"5/4/15"	4	20	"B"	15	3	4	"C"	0	5	1	0	370	0	0	0	50	0	"sec"	0	370	0	0	0	50	0
"685"	"5/5/15"	4	20	"B"	16	3	3	"D"	1	4	1	0	1060	66	1	18	34	1000	"sec"	0	1060	66	1	18	34	1000
"686"	"5/4/15"	4	20	"B"	17	3	2	"C"	0	1	1	0	128	1	0	1	18	0	"sec"	0	128	1	0	1	18	0
"687"	"5/4/15"	4	20	"B"	18	3	1	"C"	0	3	1	0	0	0	0	1	94	0	"sec"	0	0	0	0	1	94	0
"688"	"5/4/15"	4	20	"B"	19	4	6	"C"	0	3	1	0	1	2	0	0	150	0	"sec"	0	1	2	0	0	150	0
"689"	"5/4/15"	4	20	"B"	20	4	5	"C"	0	10	1	0	16	24	0	78	28	0	"sec"	0	16	24	0	78	28	0
"690"	"5/4/15"	4	20	"B"	21	4	4	"C"	0	2	1	0	0	0	0	5	46	0	"sec"	0	0	0	0	5	46	0
"691"	"5/4/15"	4	20	"B"	22	4	3	"C"	0	10	1	0	18	0	0	18	62	0	"sec"	0	18	0	0	18	62	0
"692"	"5/5/15"	4	20	"B"	23	4	2	"D"	1	3	1	4	0	22	1180	0	12	1000	"sec"	4	0	22	1180	0	12	1000
"693"	"5/5/15"	4	20	"B"	24	4	1	"D"	1	2	1	0	0	0	1640	0	40	10000	"sec"	0	0	0	1640	0	40	10000
"694"	"5/5/15"	4	20	"B"	26	5	5	"D"	1	8	1	0	48	1	0	1	0	1000	"sec"	0	48	1	0	1	0	1000
"695"	"5/4/15"	4	20	"B"	27	5	4	"C"	0	1	1	0	4	0	0	0	20	0	"sec"	0	4	0	0	0	20	0
"696"	"5/4/15"	4	20	"B"	28	5	3	"C"	0	2	1	0	1	0	0	2	22	0	"sec"	0	1	0	0	2	22	0
"697"	"5/5/15"	4	20	"B"	29	5	2	"D"	1	3	1	124	1020	12	4	1	24	100	"sec"	124	1020	12	4	1	24	100
"698"	"5/5/15"	4	20	"B"	30	5	1	"D"	1	7	1	0	1	46	1	0	9	0	"sec"	0	1	46	1	0	9	0
"699"	"5/4/15"	4	20	"B"	31	6	6	"C"	0	9	1	0	10	0	0	74	204	0	"sec"	0	10	0	0	74	204	0
"700"	"5/4/15"	4	20	"B"	32	6	5	"C"	0	7	1	0	0	0	0	1	172	0	"sec"	0	0	0	0	1	172	0
"701"	"5/4/15"	4	20	"B"	33	6	4	"C"	0	9	1	0	4	0	0	0	118	0	"sec"	0	4	0	0	0	118	0
"702"	"5/4/15"	4	20	"B"	34	6	3	"C"	0	4	1	0	12	0	0	0	108	0	"sec"	0	12	0	0	0	108	0
"703"	"5/4/15"	4	20	"B"	35	6	2	"C"	0	5	1	0	14	16	0	14	50	0	"sec"	0	14	16	0	14	50	0
"704"	"5/5/15"	4	20	"B"	36	6	1	"D"	1	1	1	0	38	0	16	0	28	0	"sec"	0	38	0	16	0	28	0
"705"	"5/5/15"	5	21	"E"	1	1	6	"C"	0	4	1	0	294	0	0	0	232	0	"sec"	0	294	0	0	0	232	0
"706"	"5/5/15"	5	21	"E"	2	1	5	"C"	0	5	1	0	0	0	0	4	130	0	"sec"	0	0	0	0	4	130	0
"707"	"5/5/15"	5	21	"E"	3	1	4	"C"	0	4	1	0	2	0	0	0	154	0	"sec"	0	2	0	0	0	154	0
"708"	"5/5/15"	5	21	"E"	4	1	3	"C"	0	3	1	0	0	0	0	0	74	0	"sec"	0	0	0	0	0	74	0
"709"	"5/5/15"	5	21	"E"	5	1	2	"D"	1	2	1	0	0	18	0	0	196	0	"sec"	0	0	18	0	0	196	0
"710"	"5/5/15"	5	21	"E"	6	1	1	"D"	1	10	1	1	0	242	3	8	20	0	"sec"	1	0	242	3	8	20	0
"711"	"5/5/15"	5	21	"E"	7	2	6	"C"	0	5	1	0	0	5	0	0	326	0	"sec"	0	0	5	0	0	326	0
"712"	"5/5/15"	5	21	"E"	8	2	5	"D"	1	1	1	0	0	4	1	0	292	10	"sec"	0	0	4	1	0	292	10
"713"	"5/6/15"	5	21	"E"	9	2	4	"D"	1	10	1	0	0	102	0	46	0	0	"sec"	0	0	102	0	46	0	0
"714"	"5/5/15"	5	21	"E"	10	2	3	"C"	0	10	1	1	0	0	0	34	22	0	"sec"	1	0	0	0	34	22	0
"715"	"5/5/15"	5	21	"E"	11	2	2	"C"	0	2	1	0	1	0	0	0	18	0	"sec"	0	1	0	0	0	18	0
"716"	"5/6/15"	5	21	"E"	12	2	1	"D"	1	4	1	0	0	0	0	0	18	0	"sec"	0	0	0	0	0	18	0
"717"	"5/5/15"	5	21	"E"	13	3	6	"C"	0	7	1	0	0	0	0	0	150	0	"sec"	0	0	0	0	0	150	0
"718"	"5/6/15"	5	21	"E"	14	3	5	"D"	1	1	1	0	176	0	0	0	144	1000	"sec"	0	176	0	0	0	144	1000
"719"	"5/5/15"	5	21	"E"	15	3	4	"C"	0	7	1	0	1	0	0	0	42	0	"sec"	0	1	0	0	0	42	0
"720"	"5/6/15"	5	21	"E"	16	3	3	"D"	1	10	1	2	0	150	0	46	14	100	"sec"	2	0	150	0	46	14	100
"721"	"5/5/15"	5	21	"E"	17	3	2	"C"	0	10	1	0	0	0	0	4	100	0	"sec"	0	0	0	0	4	100	0
"722"	"5/5/15"	5	21	"E"	18	3	1	"C"	0	10	1	0	0	0	0	32	26	0	"sec"	0	0	0	0	32	26	0
"723"	"5/5/15"	5	21	"E"	19	4	6	"C"	0	10	1	0	0	0	0	22	124	0	"sec"	0	0	0	0	22	124	0
"724"	"5/5/15"	5	21	"E"	20	4	5	"C"	0	1	3	0	13	0	0	1	3	10	"sec"	0	4.33333333333333	0	0	0.333333333333333	1	3.33333333333333
"725"	"5/6/15"	5	21	"E"	21	4	4	"D"	1	3	1	0	586	0	2	14	56	10000	"sec"	0	586	0	2	14	56	10000
"726"	"5/5/15"	5	21	"E"	22	4	3	"C"	0	1	3	0	5	1	0	0	7	0	"sec"	0	1.66666666666667	0.333333333333333	0	0	2.33333333333333	0
"727"	"5/5/15"	5	21	"E"	23	4	2	"C"	0	4	1	0	26	0	0	0	284	0	"sec"	0	26	0	0	0	284	0
"728"	"5/5/15"	5	21	"E"	24	4	1	"C"	0	10	1	0	1	0	0	60	88	0	"sec"	0	1	0	0	60	88	0
"729"	"5/6/15"	5	21	"E"	25	5	6	"D"	1	3	1	0	0	316	0	13	230	100	"sec"	0	0	316	0	13	230	100
"730"	"5/6/15"	5	21	"E"	26	5	5	"D"	1	10	1	0	0	12	0	64	5	10	"sec"	0	0	12	0	64	5	10
"731"	"5/5/15"	5	21	"E"	27	5	4	"C"	0	2	1	0	4	0	0	0	16	0	"sec"	0	4	0	0	0	16	0
"732"	"5/5/15"	5	21	"E"	28	5	3	"C"	0	3	1	0	94	0	0	0	56	0	"sec"	0	94	0	0	0	56	0
"733"	"5/6/15"	5	21	"E"	29	5	2	"D"	1	7	1	7	202	5	422	1	0	10	"sec"	7	202	5	422	1	0	10
"734"	"5/6/15"	5	21	"E"	30	5	1	"D"	1	6	1	16	54	1	3	0	3	0	"sec"	16	54	1	3	0	3	0
"735"	"5/5/15"	5	21	"E"	31	6	6	"C"	0	2	1	0	2	0	0	0	144	0	"sec"	0	2	0	0	0	144	0
"736"	"5/5/15"	5	21	"E"	32	6	5	"C"	0	9	1	0	0	0	0	0	62	0	"sec"	0	0	0	0	0	62	0
"737"	"5/5/15"	5	21	"E"	33	6	4	"C"	0	1	3	0	0	0	0	0	7	0	"sec"	0	0	0	0	0	2.33333333333333	0
"738"	"5/5/15"	5	21	"E"	34	6	3	"C"	0	1	1	0	12	0	0	0	1	0	"sec"	0	12	0	0	0	1	0
"739"	"5/5/15"	5	21	"E"	35	6	2	"C"	0	6	1	0	535	0	0	0	50	0	"sec"	0	535	0	0	0	50	0
"740"	"5/5/15"	5	21	"E"	36	6	1	"C"	0	9	1	0	116	0	0	0	32	0	"sec"	0	116	0	0	0	32	0
"741"	"5/5/15"	5	22	"A"	1	1	6	"C"	0	4	1	0	2	0	0	0	192	0	"ejr"	0	2	0	0	0	192	0
"742"	"5/5/15"	5	22	"A"	2	1	5	"C"	0	5	1	0	0	0	0	12	90	0	"ejr"	0	0	0	0	12	90	0
"743"	"5/5/15"	5	22	"A"	3	1	4	"C"	0	4	1	0	900	0	0	0	130	0	"ejr"	0	900	0	0	0	130	0
"744"	"5/5/15"	5	22	"A"	4	1	3	"C"	0	3	1	0	15	0	0	0	310	0	"ejr"	0	15	0	0	0	310	0
"745"	"5/6/15"	5	22	"A"	5	1	2	"D"	1	2	1	0	30	0	0	0	542	0	"sec"	0	30	0	0	0	542	0
"746"	"5/5/15"	5	22	"A"	7	2	6	"C"	0	5	1	0	0	0	0	0	320	0	"ejr"	0	0	0	0	0	320	0
"747"	"5/6/15"	5	22	"A"	8	2	5	"D"	1	1	1	0	0	1	0	0	288	0	"sec"	0	0	1	0	0	288	0
"748"	"5/6/15"	5	22	"A"	9	2	4	"D"	1	10	1	4	0	174	0	0	1	10	"sec"	4	0	174	0	0	1	10
"749"	"5/5/15"	5	22	"A"	10	2	3	"C"	0	10	1	0	0	0	0	11	122	0	"ejr"	0	0	0	0	11	122	0
"750"	"5/5/15"	5	22	"A"	11	2	2	"C"	0	2	1	0	0	0	0	0	16	0	"ejr"	0	0	0	0	0	16	0
"751"	"5/6/15"	5	22	"A"	12	2	1	"D"	1	4	1	0	0	0	0	0	256	0	"sec"	0	0	0	0	0	256	0
"752"	"5/5/15"	5	22	"A"	13	3	6	"C"	0	7	1	0	0	0	0	0	56	0	"ejr"	0	0	0	0	0	56	0
"753"	"5/6/15"	5	22	"A"	14	3	5	"D"	1	1	1	0	170	0	0	0	96	10	"sec"	0	170	0	0	0	96	10
"754"	"5/5/15"	5	22	"A"	15	3	4	"C"	0	7	1	0	14	8	0	0	120	0	"ejr"	0	14	8	0	0	120	0
"755"	"5/6/15"	5	22	"A"	16	3	3	"D"	1	10	1	3	0	164	0	10	14	0	"sec"	3	0	164	0	10	14	0
"756"	"5/5/15"	5	22	"A"	17	3	2	"C"	0	10	1	0	3	0	0	92	52	0	"ejr"	0	3	0	0	92	52	0
"757"	"5/5/15"	5	22	"A"	18	3	1	"C"	0	10	1	0	2	0	0	130	42	0	"ejr"	0	2	0	0	130	42	0
"758"	"5/6/15"	5	22	"A"	19	4	6	"C"	0	10	1	0	6	0	0	0	68	0	"sec"	0	6	0	0	0	68	0
"759"	"5/6/15"	5	22	"A"	20	4	5	"C"	0	1	3	0	1	0	0	0	3	0	"sec"	0	0.333333333333333	0	0	0	1	0
"760"	"5/6/15"	5	22	"A"	21	4	4	"D"	1	3	1	0	0	0	126	0	60	0	"sec"	0	0	0	126	0	60	0
"761"	"5/6/15"	5	22	"A"	22	4	3	"C"	0	1	3	0	0	2	0	0	0	0	"sec"	0	0	0.666666666666667	0	0	0	0
"762"	"5/6/15"	5	22	"A"	23	4	2	"C"	0	4	1	0	0	0	0	0	46	0	"sec"	0	0	0	0	0	46	0
"763"	"5/6/15"	5	22	"A"	24	4	1	"C"	0	10	1	0	0	0	0	13	44	0	"sec"	0	0	0	0	13	44	0
"764"	"5/6/15"	5	22	"A"	25	5	6	"D"	1	3	1	0	0	134	0	18	138	0	"sec"	0	0	134	0	18	138	0
"765"	"5/6/15"	5	22	"A"	26	5	5	"D"	1	10	1	3	0	66	0	28	0	0	"sec"	3	0	66	0	28	0	0
"766"	"5/6/15"	5	22	"A"	27	5	4	"C"	0	2	1	0	0	0	0	0	20	0	"sec"	0	0	0	0	0	20	0
"767"	"5/6/15"	5	22	"A"	28	5	3	"C"	0	3	1	0	0	0	0	0	114	0	"sec"	0	0	0	0	0	114	0
"768"	"5/6/15"	5	22	"A"	29	5	2	"D"	1	7	1	2	26	82	228	0	6	10	"sec"	2	26	82	228	0	6	10
"769"	"5/6/15"	5	22	"A"	30	5	1	"D"	1	6	1	0	10	30	1190	0	10	100	"sec"	0	10	30	1190	0	10	100
"770"	"5/6/15"	5	22	"A"	31	6	6	"C"	0	2	1	0	5	0	0	0	204	0	"sec"	0	5	0	0	0	204	0
"771"	"5/6/15"	5	22	"A"	32	6	5	"C"	0	9	1	0	294	0	0	0	24	0	"sec"	0	294	0	0	0	24	0
"772"	"5/6/15"	5	22	"A"	33	6	4	"C"	0	1	3	0	2	0	0	0	11	0	"sec"	0	0.666666666666667	0	0	0	3.66666666666667	0
"773"	"5/6/15"	5	22	"A"	34	6	3	"C"	0	1	3	0	0	0	0	0	15	0	"sec"	0	0	0	0	0	5	0
"774"	"5/6/15"	5	22	"A"	35	6	2	"C"	0	6	1	0	0	0	0	0	88	0	"sec"	0	0	0	0	0	88	0
"775"	"5/6/15"	5	22	"A"	36	6	1	"C"	0	9	1	0	0	0	0	0	66	0	"sec"	0	0	0	0	0	66	0
"776"	"5/6/15"	5	23	"C"	1	1	6	"C"	0	4	1	0	0	0	0	0	176	0	"sec"	0	0	0	0	0	176	0
"777"	"5/6/15"	5	23	"C"	2	1	5	"C"	0	5	1	0	0	208	0	0	76	0	"sec"	0	0	208	0	0	76	0
"778"	"5/6/15"	5	23	"C"	3	1	4	"C"	0	4	1	0	0	0	0	0	276	0	"sec"	0	0	0	0	0	276	0
"779"	"5/6/15"	5	23	"C"	4	1	3	"C"	0	3	1	0	52	14	0	0	226	0	"sec"	0	52	14	0	0	226	0
"780"	"5/6/15"	5	23	"C"	5	1	2	"D"	1	2	1	0	0	170	0	0	124	10	"sec"	0	0	170	0	0	124	10
"781"	"5/6/15"	5	23	"C"	6	1	1	"D"	1	10	1	0	0	258	0	14	7	10	"sec"	0	0	258	0	14	7	10
"782"	"5/6/15"	5	23	"C"	7	2	6	"C"	0	5	1	0	0	0	0	0	136	0	"sec"	0	0	0	0	0	136	0
"783"	"5/6/15"	5	23	"C"	8	2	5	"D"	1	1	1	0	0	9	0	0	284	100	"sec"	0	0	9	0	0	284	100
"784"	"5/6/15"	5	23	"C"	9	2	4	"D"	1	10	1	0	0	94	0	76	10	10	"sec"	0	0	94	0	76	10	10
